ArticleID	TabID	ArticleParentID	ArticleCategoryID	ArticleTitle	ArticleTitleEncoded	ArticlePercentComplete	ArticleRating	ArticleViews	ArticleTypeID	ArticleLevelID	ArticleStatusID	ArticlePriorityID	ArticleAccessType	ArticleWorkFlowStepID	ArticleCreatedUserID	ArticleCreatedUsername	ArticleCreatedDate	ArticleModifiedUserID	ArticleModifiedUsername	ArticleModifiedDate	ArticleAssignedUserID	ArticleAssignedUsername	ArticleAssignedDate	ArticleSuggestedUserID	ArticleSuggestedUsername	ArticleSuggestedEmail	ArticleSuggestedDate	ArticleReportedUserID	ArticleReportedUsername	ArticleReportedDate	ArticleDueDate	ArticleReviewDate	ArticleExpiresDate	ArticlePassword	TotalRatings	AttachmentCount	CommentCount	RelatedLinkCount	RelatedArticleCount	TagCount	ArticleDownloadFile	ArticleDownloadLink	ArticleDownloadPassword	ArticleImageUrl	ArticleSettingsXML	ArticleVersion	ArticleMarkDown	ArticleIsMarkDown
11571	1	0	10	Upgrading to EFT v8.1 or later	Upgrading-to-EFT-v81-or-later	0	2	38129	7	0	0	0	1	0	2	kmarsh	2022-07-20 13:39:17.433	31302	ivasquez	2024-04-17 16:29:02.527	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		21	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	3.1	asdffa	0
11572	1	0	10	Improper Handling of Exceptional Conditions in Newtonsoft.Json	Improper-Handling-of-Exceptional-Conditions-in-NewtonsoftJson	0	1	5516	8	0	0	0	1	0	2	kmarsh	2022-08-09 17:34:26.387	2	kmarsh	2023-12-14 15:55:35.197	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.5	A recent scan of third party libraries and applications used by EFT revealed that an application used by our Advanced Workflow Engine had a recent vulnerability reported for a library, Newtonsoft 4.0.5, it incorporates. Analysis of the finding and related code by both Globalscape and the vendor has determined the vulnerable functionality is not exposed in any way by EFT. Details of this vulnerability can be found in the <a href="https://github.com/advisories/GHSA-5crp-9r3c-p9vr"">GitHub Advisory Database</a>	#GHSA-5crp-9r3c-pv9vr."	0
11573	1	0	10	EFT REST API Reference for v8.1	EFT-REST-API-Reference-for-v81	0	1	8607	8	0	0	0	1	0	2	kmarsh	2022-09-13 22:52:30.583	2	kmarsh	2023-01-06 14:19:44.840	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		26	1	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7	<p><strong>THE INFORMATION IN THIS ARTICLE APPLIES TO:</strong></p> <ul>     <li>EFT  v8.1 and later</li> </ul> <p><strong>DISCUSSION</strong></p>	0
11574	1	0	10	EFT modules	EFT-modules	0	2	13620	8	0	0	0	1	0	2	kmarsh	2022-10-04 12:40:05.867	2	kmarsh	2023-06-05 15:40:44.920	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		14	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.6	asfdf	0
11575	1	0	101	EFT Arcus Features	EFT-Arcus-Features	0	2	24916	8	0	0	0	1	0	2	kmarsh	2022-11-02 13:23:25.130	31302	ivasquez	2025-06-16 19:06:29.543	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		12	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	3.4	<p><strong>THE INFORMATION IN THIS ARTICLE APPLIES TO:</strong></p> <ul>     <li>EFT  v8.1 and later</li> </ul> <p><strong>DISCUSSION</strong></p>	0
11576	1	0	10	Does EFT support OAUTH authentication?	Does-EFT-support-OAUTH-authentication	0	1	1675	4	0	0	0	1	0	2	kmarsh	2023-01-04 19:06:46.360	2	kmarsh	2023-01-04 19:06:46.360	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0						1	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <UL> <LI>EFT, all versions</LI> </UL> <p><B>QUESTION</B></P> <p>Does EFT support OAUTH authentication?</P> <p><B>ANSWER</B></p> <p>We are currently working on OAUTH authentication for Office 365 and hope to include it in the application as soon as possible. If you wish to submit ideas of what should be supported or to support OAUTH feature, please follow this <a href="https://portal.productboard.com/bi7xsxdqnc3cqseob7zrs5vh/tabs/119-next"">link</a>.</P>"	1
11577	1	0	10	Enable and Configure the Send and Reply Portals	Enable-and-Configure-the-Send-and-Reply-Portals	0	0	1911	7	0	0	0	1	0	2	kmarsh	2023-01-30 15:49:39.653	2	kmarsh	2023-01-30 17:48:26.763	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7	<p><strong>THE INFORMATION IN THIS ARTICLE APPLIES TO:</strong></p> <ul>     <li>EFT  v8.1 and later</li> </ul> <p><strong>DISCUSSION</strong></p> <p>Before upgrading your EFT installation to EFT v8.1, please read and understand the following information.</p> <ul> <li>EFT v8.1 Supports upgrades only from v8.0.5 and later. The EFT installer will prevent you from updating if it detects an installed version that is not supported in the v8.1 upgrade path.</li>  <p></p>	0
11578	1	0	10	HA nodes will not communicate with each other in EFT HA installed in Amazon Web Services	HA-nodes-will-not-communicate-with-each-other-in-EFT-HA-installed-in-Amazon-Web-Services	0	3	34067	6	0	0	0	1	0	2	kmarsh	2023-03-03 15:13:27.903	2	kmarsh	2023-12-06 17:30:38.837	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <UL> <LI>EFT HA in AWS, all versions</LI> </UL> <p><B>SYMPTOM</B></p> <p>In EFT HA installed in AWS, nodes will not communicate with each other.</p>  <p><B>CAUSE</B></p> <p>AWS Managed AD Domains have a policy that disables MSMQ. MSMQ is supported via workgroups, but not via domain policies. <p>   <p><B>RESOLUTION/WORKAROUND</B></p> <p>On the EFT computer, change or create the following registry setting:</p> <p>Computer\HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSMQ\Parameters</p> <p>Set REG_DWORD workgroup to 1.</p> <ul> <li>1 is workgroup mode.</li> <li>0 is AD mode</li> </ul>	0
11579	1	0	10	Exporting and Importing Event Rules	Exporting-and-Importing-Event-Rules	0	1	10985	7	0	0	0	1	0	2	kmarsh	2023-03-29 19:58:52.680	2	kmarsh	2023-04-03 20:04:55.913	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.3	THE INFORMATION IN THIS ARTICLE APPLIES TO: EFT v8.1- list text here and later DISCUSSION When moving an installation of EFT from staging to production, the biggest issue is moving the Event Rules. When you do a Server Backup, all of the Event Rules are copied. Often, however, you don't want ALL of the Event Rules moved to production, just certain ones. With the import/export feature, you can export just the Event Rules that you want as a JSON file, edit them, if needed, and import   them into another EFT installation or Site. Or perhaps you want to send the rule to a colleague or technical support for assistance. You can send someone the file, that person can review and edit as needed, and then send it back to you, and then you can import it.   - You can only export and import event rules within the same version of EFT. (Prior to v8, the event rule files were in XML format; in v8 and later, the export file is a JSON file.) - You can import a JSON file of Event Rules that contain plain-text passwords. This change applies to all fields that use passwords. Plain-text passwords in the file must be bracketed by "<text></text>"". - You can export one or more Advanced Workflows. Refer to ""Exporting Advanced Workflows"" in the EFT help documentation - If you are importing a ""broken"" Event Rule (for example	referring to an AWE task that does not exist)	the rule will not import.  - You can also export/import Event Rules via COM- and REST API - You cannot import empty event rule folders.     Refer to the [online help](https://hstechdocs.helpsystems.com/manuals/globalscape/helpindex/globalscapeonlinehelpfiles.htm) for your version of EFT for the procedure for exporting and importing event rules."	0
11580	1	0	10	Opening PDF in EFT help causes administration interface to crash or hang	Opening-PDF-in-EFT-help-causes-administration-interface-to-crash-or-hang	0	0	11500	8	0	0	0	1	0	2	kmarsh	2023-04-11 14:03:42.607	2	kmarsh	2023-04-11 14:08:40.833	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.2	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <UL> <LI>EFT, all versions</LI> </UL> <p><B>SYMPTOM</B></p> <p>PDFs in the EFT help occasionally:</p> <ul> <li>Causes EFT administration interface to display an error, crash, or hang</li> <li>Opens the PDF in the frame of the help file instead of the browser or PDF viewer</li> </ul>  <p><B>CAUSE</B></p> <p>Possible causes include:<p> <ul> <li>Using 32-bit PDF reader instead of 64-bit</li> <li>Delay in opening PDF reader causes timeout</li> <li>Unknown due to intermittent symptoms</li> </ul>   <p><B>RESOLUTION/WORKAROUND</B></p> <ul> <li>Instead of clicking Open PDF, click Save to save in you downloads folder. The open the PDF in your viewer of choice.</li> </li> <li>Most modern browsers can open PDF files.</li> <li>On the EFT computer, you can change the default app to open PDF files in your browser. (Settings > Default apps). (On a remote computer on which you need to use a PDF viewer (e.g. Adobe Reader) or editor (Adobe Acrobat) to open or edit PDFs, keep the default app as Adobe (or other PDF viewer/editor.)</li> <li>If there is a delay in opening the PDF, give it extra time. Don't double-click or try to open other things in help or in EFT.</li> <li>Look at the Performance Monitor in the Task Manager to see if this issue is a memory issue. If so, try closing other windows or pause/stop services that are running that you don't currently need.</li> </ul>	0
11581	1	0	10	Content Integrity Control with EFT	Content-Integrity-Control-with-EFT	0	2	14811	8	0	0	0	1	0	2	kmarsh	2023-04-20 21:27:39.217	2	kmarsh	2023-12-14 16:55:38.173	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0				https://kb.globalscape.com/Uploads/Images/TAB_Site_ContentIntegrityControl.png	<?xml version='1.0' encoding='UTF-8'?><settings />	3	<p><strong>THE INFORMATION IN THIS ARTICLE APPLIES TO:</strong></p> <ul>     <li>EFT  v7,0 and later</li> </ul> <p><strong>DISCUSSION</strong></p> <p>The Internet Content Adaptation Protocol (ICAP) is an HTTP-like protocol that is used for virus scanning and content filtering.  According to RFC 3507:</p>  <p>ICAP is, in essence, a lightweight protocol for executing a "remote procedure call"" on HTTP messages. It allows ICAP clients to pass HTTP messages to ICAP servers for some sort of transformation or other processing (""adaptation""). The server executes its transformation service on messages and sends back responses to the client	usually with modified messages. Typically	the adapted messages are either HTTP requests or HTTP responses.</p>  <p>EFT acts as an ICAP client through the Event Rules	sending files to antivirus or data leak prevention (DLP) servers that detect file pass/fail based upon user-defined rules. Users can configure rules on a DLP server to send a reply to EFT with access denied if the file contains social security numbers (SSNs) or credit card numbers (CCNs)	for example. Antivirus servers scan the files for viruses and return a response to EFT whether a virus was found or not. </p>  <p>On a DLP server	you can define rules to search files for SSNs or CCNs. For example	if you send a file containing a valid CCN	the DLP server will flag it and return a denied message to EFT. (To test this rule	you can put the universal test credit card number 4111 1111 1111 1111 in a text file and send it through the DLP via an EFT Event Rule.)</p>  <p>On an antivirus server	you can specify violation text in ICAP response headers: “X-Virus-ID:INFECTED” or ”X-Response-Info:blocked” or both (semicolon-separated).</p>  <p>EFT does not return an error or any type of indicator from the Content Integrity Control Action if a file isn't completely processed/analyzed by an antivirus or DLP server due to the size of the file being larger than what is supported by that particular server. For example	MyDLP will process a maximum of 10 MB of data; if a flag is embedded in a file that is over the 10 MB limit	MyDLP will not detect the policy violation. For example:</p>  <p>EFT sends an 11 MB file to myDLP	which has a max processing capacity of 10 MB. The myDLP server has a policy to return a failure for any files containing credit card numbers. The 11 MB file has a credit card number embedded at the end of file. As a result	the myDLP server would return to EFT that the Action was a success	because the myDLP server did not process the credit card number.</p>   <p>The File: Scan Action is used to send a file to an antivirus or data loss prevention scanner for processing. When this Action is added	a file that triggers the Event Rule is sent to an ICAP server for scanning. When the file passes the scan	other Actions can occur	such as moving the file to another location. If the file fails the scan	processing can stop	or other Actions can occur	such as sending an email notification. EFT fully supports RFC3507 section-3.1 and section-4.8. EFT can adapt the outgoing response if the ICAP server indicates that adaptation is necessary.</p> <p>""File Uploaded"" and ""Workspace Created"" events are triggered after a file is uploaded and after a Workspace is created. Only after the event is triggered will the action begin communication with the ICAP server	and then redacts the file	if needed. Therefore	there may be delays between when a Workspace is created and a file is redacted. Use the ""File Uploaded"" event to trigger the action	then use the ""File: Scan"" action and ""Fail"" to prevent the message from being sent. Use the ""Before Download"" event trigger to scan the file before it's downloaded.</p>  <p>How does ""File: Scan"" work in Event Rules?</p>  <p>The ""File: Scan"" Action allows ICAP clients to pass HTTP messages to ICAP servers to scan the file(s) in the Event Rule that is passing through EFT.</p>  <p>You can create reusable profiles on the Content Integrity Control Tab and you can create a custom Content Integrity Control (CIC) profile as you need it	as described below.</p>   <p>Important info about how EFT uses the File Scan Action</p>   <p>Using the File Scan Action with encrypted files will not return an accurate result. Copy/move the files to a folder that is not encrypted to process with the ICAP server.</p>  <p>ICAP servers don't all offer the same features. The action was tested with:</p>  <ul> <li>Clearswift version 5</li>  <li>Symantec DLP version 14.5.0.24028</li>  <li>Kaspersky version 5.5</li> </ul> <p>When using the action	EFT needs to use POST in HTTP requests. Refer to knowledgebase article https://kb.globalscape.com/KnowledgebaseArticle11375.aspx for information about enabling an advanced property.</p> <p>ICAP Options</p>  <p>In v8.0.5 and later	EFT supports the use of the ICAP ""Options"" method. The ICAP ""OPTIONS"" method is used by the ICAP client to retrieve configuration information from the ICAP server. In this method	the ICAP client sends a request addressed to a specific ICAP resource and receives a response with options that are specific to the service named by the URI.  All OPTIONS requests MAY also return options that apply to all services.</p>  <p> Advanced Properties</p> <p>Advanced properties have been created to address issues that some customers may encounter.  <p>ICAPAllowMultipleMethodsForOneURI - When the AP is true	then ICAP client allows you to use ICAP Services with multiple methods (REQMOD and RESPMOD) on the same URI.</p>	 <p>ICAPConnectionTimeoutInMs - Sets the maximum timeout value	in ms	for the CIC module to wait for connections to and reading responses from remote ICAP server. Default 20000 (20 sec). (Setting the timeout higher than maximum will cause EFT to crash during file upload.)</p>	 <p>ICAPUsePOST	 - Specifies whether to use PUT(0 - default) or POST(1) in CIC HTTP requests (any value above 0 will be converted to 1)	https://kb.globalscape.com/Knowledgebase/11375</p> <p>ICAPUsePreview - Specifies whether to use Preview (1 - default) or not(0) in CIC HTTP requests (any value above 0 will be converted to 1). With some ICAP servers	disabling PREVIEW is needed to process files.</p>  <p>Wireshark capture of OPTIONS RESPMOD from Clearswift:</p>  <pre>OPTIONS icap://192.168.100.79:1344/policy_service_resp ICAP/1.0 Host: 192.168.100.79 ICAP/1.0 200 OK Server: Traffic Spicer 2.4.0 ISTag: ""CSICAP/v2.4.0/cd7ac05/CSAdapter"" Methods: RESPMOD Preview: 0 Allow: 204 Max-Connections: 980 Transfer-Preview: * Encapsulated: null-body=0 X-Include: X-Client-IP	X-Server-IP	X-Authenticated-User	X-Authenticated-Groups </pre> <p>Wireshark capture of OPTIONS REQMOD from Kaspersky:</p> <pre>OPTIONS icap://192.168.100.81:1344/av/reqmod ICAP/1.0 Host: 192.168.100.81 ICAP/1.0 200 OK ISTag: ""KAVPROXY"" Date: Fri	05 Feb 2021 20:53:22 GMT Methods: REQMOD Allow: 204 Service: KAV-ICAP-Sever/5.5 Preview: 0 Max-Connections: 5000 Service-ID: KAVIcap X-Include: X-Client-IP Transfer-Preview: * Transfer-Ignore: Options-TTL: 300 Encapsulated: null-body=0 </pre>   <p>Wireshark capture of OPTIONS RESPMOD from Symantec:</p> <pre> OPTIONS icap://192.168.100.82:1344/RESPMOD ICAP/1.0 Host: 192.168.100.82 ICAP/1.0 200 OK ISTag: ""Vontu14.5"" Methods: RESPMOD Options-TTL: 3600 Preview: 0 Transfer-Preview: * Allow: 204 X-Include: X-Client-IP	X-Authenticated-User Encapsulated: null-body=0 Max-Connections: 16 </pre>      "	0
11582	1	0	101	Assigning an SSL Certificate to an EFT Arcus Site	Assigning-an-SSL-Certificate-to-an-EFT-Arcus-Site	0	0	14466	7	0	0	0	1	0	2	kmarsh	2023-05-09 14:00:20.780	2	kmarsh	2023-05-09 14:37:23.280	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		0	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7	An SSL Certificate is necessary for FTPS, HTTPS, and AS2 connections. After you create or obtain an SSL certificate, you can assign the certificate to one or more Sites. To upload your certificate and key, you will need to know the SSL Certificate and the key’s physical path in which they were uploaded. This can be obtained by copying the "EFTFileShareHost” from the EFT Site Root path and then appending “\gsbshare\Config_static\<Certificate or key file name>”.     \\<EFTFileShareHostname>\gsbshared\Config_Static\<Certificate or key file> Where <EFTFileShareHostname> is the name of file share location into which you upload the certificate files into the Web Transfer Client	as shown below.  (Note that Configure it not available.) Upload your existing SSL Certificate and key to EFT Arcus 1.	Log in to the EFT Web Transfer Client (or use an SFTP client	such as CuteFTP) with your EFT Arcus Management Site user account credentials. 2.	In My Files	navigate to  the /ArcusManagementVFS/Certs path. 3.	Upload your SSL Certificate (certificate and key).   To assign a certificate that you have created or obtained to an EFTSite 1.	Go to https://remoteapp.arcusapp.globalscape.com/RDWeb/webclient/	and connect to the EFT administration interface using the Arcus Management Template. 2.	In the EFT administration interface	click the Server tab.  3.	Click the Site you want to configure. 4.	In the right pane	click the Connections tab. 5.	In the SSL certificate settings area	click Configure. The SSL Certificate Settings dialog box appears.   •	To create a certificate	click Create and follow the prompts in the wizard. (Refer to Creating Certificates for details	if necessary.) •	To use an existing certificate: a.	In the Certificate box	type the physical path to the .crt file. (e.g.	\\EFTFileShareHostname\gsbshared\Config_Static\mycert.crt	described above.)  b.	In the Private key box	type the physical path to the .key file. (e.g.	\\ EFTFileShareHostname\gsbshared\Config_Static\mycert.key	described above.) c.	In the Certificate passphrase and Confirm passphrase boxes	type and confirm the passphrase for the certificate pair. NOTE: You cannot browse for folders as the certificate files are not saved on the EFT computer	but rather on the EFT file share. 6.	To configure certification expiration notifications	refer to SSL Certificate Expiration Notification. 7.	Click OK to close the dialog box. 8.	Click Apply to save the changes on EFT.  "	0
11583	1	0	10	Using LDAP “constructed” attributes in EFT LDAP Authentication	Using-LDAP-“constructed”-attributes-in-EFT-LDAP-Authentication	0	2	11929	8	0	0	0	1	0	2	kmarsh	2023-05-15 16:08:56.437	2	kmarsh	2023-05-15 18:29:58.537	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.5	THE INFORMATION IN THIS ARTICLE APPLIES TO:   EFT Server (All Versions)   QUESTION   Does the EFT Server support “constructed” attributes (e.g. msds-PrincipalName) for the username attribute?   A screenshot of a computer login  Description automatically generated with medium confidence   ANSWER   No, “constructed” attributes are not supported. Using “constructed” attributes as a username for LDAP Authentication will users to fail to log in. LDAP authentication relies on search filters to find the username during the login process, and constructed attributes in the search filter are not supported by Active Directory nor the RFC2251.    REFERENCES   “Active Directory does not support constructed attributes (defined in section 3.1.1.4.5) in search filters. When a search operation is performed with such a search filter, Active Directory fails with inappropriateMatching ([RFC2251] section 4.1.10).“   https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-adts/0bb88bda-ed8d-4af7-9f7b-813291772990   constructed attribute: An attribute whose values are computed from normal attributes (for read) and/or have effects on the values of normal attributes (for write)  https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-adts/b645c125-a7da-4097-84a1-2fa7cea07714#gt_d848b035-c151-4fd8-88d9-9f152d053fee	0
11584	1	0	10	Converting OpenSSH keys to SSH.com format	Converting-OpenSSH-keys-to-SSHcom-format	0	1	11477	7	0	0	0	1	0	2	kmarsh	2023-05-25 17:24:07.283	2	kmarsh	2024-07-02 16:37:11.247	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		4	0	0	0	0	0				https://kb.globalscape.com/Uploads/Images/PuttyKeyGenerator.PNG	<?xml version='1.0' encoding='UTF-8'?><settings />	1.9	<p><strong>THE INFORMATION IN THIS ARTICLE APPLIES TO:</strong></p> <ul>     <li>EFT  v7.2.9 and later</li> </ul> <p><strong>DISCUSSION</strong></p> <p>If you are upgrading from 7.2.9 or 7.3.6 and later to version 7.4.x, and then upgrading to v8.x, you must export and convert your SFTP keys. Version 7.4.x  only creates RSA keys in OpenSSH new format. (You can't generate DSS keys and save keys in SSH.com format.) You can do this conversion using the PuTTY Key Generator.</p> <ol> <li>Open the PuTTY Key Generator and click Load.</li> <li>Select your private key that ends in .ppk, and then click Open.</li> <li>On the menu, click Conversions, then click Export OpenSSH key.</li> </ol>	0
11585	1	0	10	Is EFT susceptible to the Zip Slip vulnerability?	Is-EFT-susceptible-to-the-Zip-Slip-vulnerability	0	1	9862	6	0	0	0	1	0	2	kmarsh	2023-06-02 13:25:08.490	2	kmarsh	2023-12-14 15:53:23.467	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <ul> <li>EFT v8.0.0.38 and 8.1.0.14</li> <li>This is fixed in v8.1.0.15</li> </ul> <p><B>QUESTION</B></P> <p>Is EFT susceptible to the ZipSlip vulnerability?</p> <p><B>ANSWER</B></p> <p>If you use the compression feature in our OpenP1gp module, it is possible you are vulnerable. Our development team has mitigated the vulnerability in EFT v8.1.0.15</p> <p><b>MORE INFORMATION</b></p> <p>ZIP Slip makes your application vulnerable to path traversal attacks and sensitive data exposure. This vulnerability was introduced by EFT's use of the /n compression library for OpenPGP module. Specially crafted malicious archives could deposit files in restricted folders using directory traversal, such as, a path that decompresses to ../../../malicious.zip. <p><b>WORKAROUND/SOLUTIONS</b> <ul> <li>Name files with standard names.</li> <li>Strip special characters from file names.</li> <li>Match and compare filenames with standard regular expressions.</li> <li>Rename all files in the uploaded zip with generated names before actually using/storing them</li> <li>It is recommended that if you are using EFT v8.0.0.38 to v8.1.0.14, you should upgrade to v8.1.0.15.</li> </ul> <p>For more about naming files, efer to the following sources:</p> <ul> <li><a href="https://records-express.blogs.archives.gov/2017/08/22/best-practices-for-file-naming/"">Records Expres	from  the Office of the Chief Records Office (OCRO) at the National Archives.</a></li> <li><a href=""https://learn.microsoft.com/en-us/windows/win32/fileio/naming-a-file"">Naming Files	Paths	and Namespaces</a>	from Microsoft Learn</li> </ul>"	0
11586	1	0	10	Is EFT susceptible to the "Authentication Bypass via Out-of-bounds Memory Read "" vulnerability?"	Is-EFT-susceptible-to-the-Authentication-Bypass-via-Outofbounds-Memory-Read-vulnerability	0	2	26715	6	0	0	0	1	0	2	kmarsh	2023-06-02 13:28:00.917	2	kmarsh	2023-12-14 15:41:05.820	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		6	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.2	THE INFORMATION IN THIS ARTICLE APPLIES TO: - EFT v8.0.x - 8.1.0.14 - This is fixed in v8.1.0.15  QUESTION  Is EFT susceptible to the "Authentication Bypass via Out-of-bounds Memory Read "" vulnerability?  ANSWER  The possibility exists for malicious login attempts to eventually be mistaken for as valid when a request is read beyond the payload buffer. Properly configured auto banning rules can avoid this type of attack. This is not a practical concern unless the administration port is exposed to external networks. This is even less of a concern if you are whitelisting expected IPs via the IP ban/access list for remote administration.  MORE INFORMATION  This can be mitigated by limiting access to administer EFT at the network level. You may be affected if you allow remote administration to EFT to be initiated from the internet. As stated in our best practices	do not exposed port 1100 to the internet. You will always want to whitelist trusted Ips. The most secure method is it disallow remote administration outside of the host EFT server and only login in via localhost ie ::1 or 127.0.0.1"	0
11587	1	0	10	Is EFT susceptible to the "Password Leak Due to Insecure Defaults"" vulnerability?"	Is-EFT-susceptible-to-the-Password-Leak-Due-to-Insecure-Defaults-vulnerability	0	3	19498	6	0	0	0	1	0	2	kmarsh	2023-06-02 13:41:02.440	2	kmarsh	2023-12-14 15:52:01.960	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		2	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	1.7	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <ul> <li>EFT v8.x and 8.1.0.14</li> <li>This is fixed in v8.1.0.15</li> </ul> <p><B>QUESTION</B></P> <p>Is EFT susceptible to the "Password Leak Due to Insecure Defaults"" vulnerability?</p> <p><B>ANSWER</B></p> <p>A researcher found that EFT v8.0.1.14	the SSL defaults were insecure. This has been remediated in EFT v8.1.0.15</p> <p><b>MORE INFORMATION</b></p> <p>For new installs	""Use SSL for secure remote administration"" is enabled by default when allowing remote administration. It was verified that the admin credentials are not displayed when SSL is enabled. For upgrades	EFT will use the previously set settings for remote administration and SSL for administration	and does not automatically change them when upgrading. It is recommended that if you are using EFT v8.1.0 - 8.1.014 you should upgrade to v8.1.0.15. This is configuration based and heavily reliant on user configuration. Our best practices document outlines a recommendation to enable ssl for remote administration. In addition to that	to be affected by this you would have to remotely administer EFT from outside of the EFT server. As for any nonencrypted communication if the user does not choose to use SSL	their communication can be inspected by nonauthorized parties.</p> "	0
11588	1	0	10	Is EFT susceptible to the "Denial of service via recursive Deflate Stream"" vulnerability?"	Is-EFT-susceptible-to-the-Denial-of-service-via-recursive-Deflate-Stream-vulnerability	0	2	18140	6	0	0	0	1	0	2	kmarsh	2023-06-02 13:42:52.687	2	kmarsh	2023-12-14 15:40:44.557	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		3	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.3	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <UL> <li>EFT v8.0.0.38 and 8.1.0.14</li> <li>This is fixed in v8.1.0.15</li> </ul> <p><B>QUESTION</B></P> <p>Is EFT susceptible to the "Denial of service via recursive Deflate Stream"" vulnerability?</p> <p><B>ANSWER</B></p> <p>Sending a recursively compressed packet (a ""quine"") to the administration port can crash EFT.</p> <p><b>MORE INFORMATION</b></p> <p>This can be mitigated by limiting access to administer EFT at the network level. You may be affected if you allow remote administration to EFT to be initiated from the internet. As stated in our <a href=""https://kb.globalscape.com/Knowledgebase/11312/Configuration-and-Security-Best-Practices"">best practices</a>	do not expose port 1100 to the internet. You will always want to whitelist trusted IPs. The most secure method is to disallow remote administration outside of the host EFT server and only login in via localhost ie ::1 or 127.0.0.1</p>  "	0
11589	1	0	10	Is EFT susceptible to the "Remotely obtain HDD serial number"" vulnerability?"	Is-EFT-susceptible-to-the-Remotely-obtain-HDD-serial-number-vulnerability	0	1	16285	6	0	0	0	1	0	2	kmarsh	2023-06-02 13:52:16.837	2	kmarsh	2023-12-14 15:51:36.357	0		NULL	0			NULL	0		NULL	NULL	NULL	NULL		1	0	0	0	0	0					<?xml version='1.0' encoding='UTF-8'?><settings />	2.1	<p><B>THE INFORMATION IN THIS ARTICLE APPLIES TO:</B></p> <ul> <li>EFT v8.0.0.38 - 8.1.0.14</li> <li>This is fixed in v8.1.0.15</li> </ul> <p><B>QUESTION</B></P> <p>Is EFT susceptible to the "Remotely obtain HDD serial number"" vulnerability?</p> <p><B>ANSWER</B></p> <p>An unauthenticated endpoint on EFT server returns a lightly-obfuscated base64 string that represents the numerical hard drive identifier. Malicious payloads received via EFT's remote administration port that are recursively compressed can cause the service to run out of memory. This is not a practical concern unless the administration port is exposed to external networks.</p> <p><b>MORE INFORMATION</b></p> <p>This can be mitigated by limiting access to administer EFT at the network level. You may be affected if you allow remote administration to EFT to be initiated from the internet. As stated in our best practices	do not exposed port 1100 to the internet. You will always want to whitelist trusted Ips. The most secure method is it disallow remote administration outside of the host EFT server and only login in via localhost ie ::1 or 127.0.0.1</p>"	0
